"population","river","year","surveydate","pos.weir","pos.trap","siteid","sex","origin","forklength","agedesignation","age.best","age.cwt","age.scale","age.key","age.length","prespawn","oppunch.present","oppunch.type","objective","mark.recap.eligible"
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN6","F","Nat",760,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-08-29,"no.weir","above","MIN6","F","Hat",770,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","M","Nat",490,"Jack",3,NA,3,NA,3,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","F","Nat",760,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","F","Nat",680,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","F","Nat",680,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","M","Nat",820,"Adult",4,NA,4,NA,5,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","M","Nat",770,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","M","Nat",725,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","M","Nat",750,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","F","Nat",730,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","F","Nat",705,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","F","Nat",730,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","F","Nat",710,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","F","Nat",715,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","F","Nat",720,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","M","Nat",640,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","M","Hat",810,"Adult",4,4,4,NA,5,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","F","Nat",680,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.1","M","Nat",790,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","M","Nat",750,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.1","F","Nat",720,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.2","F","Nat",760,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-08-29,"no.weir","above","MIN7.2","F","Nat",750,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.2","F","Nat",770,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.2","M","Nat",460,"Jack",3,NA,3,NA,3,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.2","F","Nat",730,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-08-29,"no.weir","above","MIN7.2","F","Nat",740,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.2","F","Nat",700,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.3","F","Nat",690,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.3","M","Nat",770,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.3","F","Nat",715,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.3","F","Nat",730,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.3","M","Nat",750,"Adult",4,NA,NA,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.3","F","Nat",730,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.3","F","Nat",680,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.3","M","Nat",800,"Adult",4,NA,4,NA,5,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.3","F","Nat",730,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.3","F","Nat",710,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.3","F","Nat",770,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.3","F","Nat",750,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.3","F","Nat",735,"Adult",4,NA,4,NA,4,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-03,"no.weir","above","MIN7.3","M","Nat",740,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1996,1996-09-10,"no.weir","above","MIN7.3","M","Nat",755,"Adult",4,NA,4,NA,4,NA,"Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-28,"no.weir","above","LMIN8","F","Nat",660,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-28,"no.weir","above","LMIN8","F","Nat",735,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-28,"no.weir","above","LMIN8","F","Nat",702,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-28,"no.weir","above","LMIN8","M","Nat",690,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-28,"no.weir","above","LMIN8","M","Nat",720,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN1","F","Nat",790,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN1","F","Nat",755,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN2","F","Nat",765,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN2","F","Nat",740,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN3","F","Nat",740,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN3","F","Nat",765,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN3","F","Nat",890,"Adult",4,NA,4,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN3","M","Nat",790,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-26,"no.weir","above","MIN3","F","Nat",735,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN4","F","Nat",670,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-09,"no.weir","above","MIN4","F","Nat",720,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-26,"no.weir","above","MIN4","F","Nat",770,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-26,"no.weir","above","MIN5","F","Nat",720,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN5","F","Nat",730,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-26,"no.weir","above","MIN5","M","Nat",720,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN5","F","Nat",685,"Jack",3,NA,3,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-09,"no.weir","above","MIN6","M","Nat",940,"Adult",4,NA,4,NA,5,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-09,"no.weir","above","MIN6","F","Nat",680,"Adult",5,NA,5,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-27,"no.weir","above","MIN6","F","Nat",880,"Adult",4,NA,4,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN6","F","Nat",820,"Adult",4,NA,4,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-27,"no.weir","above","MIN6","M","Hat",780,"Adult",4,4,NA,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN6","M","Nat",660,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN6","F","Nat",760,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN6","F","Nat",670,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN6","M","Nat",720,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.1","F","Nat",710,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-09,"no.weir","above","MIN7.1","M","Nat",865,"Adult",4,NA,4,NA,5,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-09,"no.weir","above","MIN7.1","M","Nat",750,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.1","F","Nat",730,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.1","F","Nat",700,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.1","F","Nat",720,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.1","M","Nat",940,"Adult",5,NA,NA,NA,5,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.1","M","Nat",980,"Adult",5,NA,5,NA,5,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-27,"no.weir","above","MIN7.1","M","Nat",690,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.1","M","Nat",900,"Adult",5,NA,5,NA,5,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.1","F","Nat",840,"Adult",4,NA,4,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-27,"no.weir","above","MIN7.1","M","Nat",740,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-09,"no.weir","above","MIN7.2","F","Nat",840,"Adult",4,NA,4,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.2","M","Nat",1000,"Adult",5,NA,5,NA,5,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.2","F","Nat",765,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-27,"no.weir","above","MIN7.2","M","Nat",730,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-27,"no.weir","above","MIN7.2","F","Nat",698,"Adult",4,NA,4,NA,4,"PreSpawn","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-08-27,"no.weir","above","MIN7.2","M","Nat",761,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.3","M","Nat",138,"MiniJ",2,NA,NA,NA,NA,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.3","F","Nat",675,"Adult",4,NA,4,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.3","M","Nat",715,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.3","M","Nat",795,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.3","M","Nat",775,"Adult",4,NA,4,NA,4,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-09,"no.weir","above","MIN7.3","F","Hat",670,"Adult",4,4,NA,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-09,"no.weir","above","MIN7.3","M","Nat",870,"Adult",4,NA,4,NA,5,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1997,1997-09-02,"no.weir","above","MIN7.3","M","Nat",810,"Adult",4,NA,4,NA,5,NA,"No","","Redd & Carcass",TRUE
"Minam","Minam River",1998,1998-08-25,"no.weir","above","MIN1","F","Nat",785,"Adult",5,NA,5,NA,4,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1998,1998-08-25,"no.weir","above","MIN1","F","Nat",880,"Adult",5,NA,5,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1998,1998-09-01,"no.weir","above","MIN1","F","Nat",NA,"Adult",5,NA,5,NA,NA,"Spawned","Unk","","Redd & Carcass",TRUE
"Minam","Minam River",1998,1998-09-01,"no.weir","above","MIN2","F","Nat",774,"Adult",4,NA,4,NA,4,"Spawned","No","None","Redd & Carcass",TRUE
"Minam","Minam River",1998,1998-08-25,"no.weir","above","MIN3","F","Nat",950,"Adult",5,NA,5,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1998,1998-08-25,"no.weir","above","MIN3","F","Nat",850,"Adult",5,NA,5,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1998,1998-09-08,"no.weir","above","MIN4","F","Nat",810,"Adult",5,NA,5,NA,5,"Spawned","No","","Redd & Carcass",TRUE
"Minam","Minam River",1998,1998-09-08,"no.weir","above","MIN4","F","Nat",860,"Adult",5,NA,5,NA,5,"Spawned","No","","Redd & Carcass",TRUE
