"WeirLocation","TrapYear","TrapDate","Count","Sex","Origin","ForkLength","BestAge","CWTAge","PITAge","ScaleAge_Best","LengthAge","Age_Key","Recapture","Disposition","Description","New_or_recap","OpPunch"
"Upper Grande Ronde River",2006,2006-6-28 00:00:00,1,"F","Nat",790,5,,,5,4,,0,"P","Passed above weir","New",
"Upper Grande Ronde River",2006,2006-6-28 00:00:00,1,"F","Nat",660,4,,,4,4,,0,"P","Passed above weir","New",
"Upper Grande Ronde River",2006,2006-6-28 00:00:00,1,"J","Nat",475,3,,,3,3,,0,"P","Passed above weir","New",
"Upper Grande Ronde River",2006,2006-6-30 00:00:00,1,"F","Hat",645,4,,,,4,,0,"P","Passed above weir","New","1LOP"
"Upper Grande Ronde River",2006,2006-6-30 00:00:00,1,"M","Nat",740,4,,,4,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2006,2006-6-30 00:00:00,1,"F","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1LOP/1CAU"
"Upper Grande Ronde River",2006,2006-7-5 00:00:00,1,"F","Hat",690,4,,,,4,,0,"P","Passed above weir","New","1LOP/1CAU"
"Upper Grande Ronde River",2006,2006-7-5 00:00:00,1,"F","Hat",634,4,,,,4,,0,"P","Passed above weir","New","1LOP/1CAU"
"Upper Grande Ronde River",2006,2006-7-10 00:00:00,1,"F","Hat",673,4,,,,4,,0,"P","Passed above weir","New","1LOP"
"Upper Grande Ronde River",2006,2006-7-11 00:00:00,1,"J","Hat",420,3,,,,3,,0,"P","Passed above weir","New",
"Upper Grande Ronde River",2006,2006-7-12 00:00:00,1,"F","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1LOP/1CAU"
"Upper Grande Ronde River",2006,2006-7-17 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP"
"Upper Grande Ronde River",2007,2007-5-21 00:00:00,1,"M","Hat",735,4,,,4,4,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-5-23 00:00:00,1,"F","Hat",883,5,,,5,5,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-5-27 00:00:00,1,"F","Hat",817,5,,,5,5,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-5-27 00:00:00,1,"M","Hat",691,4,,,4,4,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-5-29 00:00:00,1,"F","Hat",755,4,,,4,4,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-5-29 00:00:00,1,"M","Hat",670,4,,,4,4,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-6-1 00:00:00,1,"M","Hat",897,5,,,5,5,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-6-1 00:00:00,1,"F","Hat",810,5,,,5,5,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-6-1 00:00:00,1,"M","Hat",852,5,,,5,5,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-6-1 00:00:00,1,"F","Hat",728,4,,,4,4,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-6-3 00:00:00,1,"F","Nat",802,5,,,5,5,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-6-3 00:00:00,1,"F","Nat",785,5,,,5,4,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2007,2007-6-3 00:00:00,1,"M","Nat",765,4,,,4,4,,0,"P","Passed above weir","New","ROP"
"Upper Grande Ronde River",2004,2004-6-4 00:00:00,1,"F","Hat",718,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-7 00:00:00,1,"F","Hat",678,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-9 00:00:00,1,"M","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-9 00:00:00,1,"F","Hat",747,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-9 00:00:00,1,"F","Hat",702,4,,4,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-9 00:00:00,1,"F","Hat",714,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-9 00:00:00,1,"F","Hat",729,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-11 00:00:00,1,"F","Hat",726,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-11 00:00:00,1,"M","Hat",702,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",735,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",720,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",690,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",650,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",821,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",722,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",665,4,,-10,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",702,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",715,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",691,4,,4,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",705,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",645,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",670,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",692,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",694,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"F","Hat",711,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",674,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-14 00:00:00,1,"M","Hat",661,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",680,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",747,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",723,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",696,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",709,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",721,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",719,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",752,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",696,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",645,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",698,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",690,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",711,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",767,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",745,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",685,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",764,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",678,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",760,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",664,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"F","Hat",677,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",679,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",535,3,,,,3,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",670,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-15 00:00:00,1,"M","Hat",694,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-16 00:00:00,1,"M","Hat",746,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-16 00:00:00,1,"M","Hat",738,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-16 00:00:00,1,"M","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-16 00:00:00,1,"F","Hat",683,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-16 00:00:00,1,"M","Hat",764,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-16 00:00:00,1,"M","Hat",760,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-16 00:00:00,1,"M","Hat",599,3,,,,3,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-16 00:00:00,1,"M","Hat",705,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"F","Hat",667,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"F","Hat",649,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"F","Hat",731,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"M","Hat",678,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"M","Hat",649,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"M","Hat",700,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"F","Hat",705,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-17 00:00:00,1,"M","Hat",691,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",750,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",728,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",671,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",688,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",715,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",658,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",755,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",643,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",733,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",772,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",700,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",769,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",728,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",655,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",690,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",640,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",735,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",654,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",752,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",705,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",733,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",734,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",698,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",746,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",696,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",720,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",683,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",676,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",677,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",671,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",655,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",550,3,,,,3,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",520,3,,,,3,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",711,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",691,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",680,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",670,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",685,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",657,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",784,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",460,3,,,,3,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",672,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",660,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",684,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",696,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",745,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",683,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",722,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",486,3,,,,3,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",703,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",624,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",685,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",740,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",700,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",711,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",730,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",738,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",738,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",729,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",691,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",710,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",514,3,,,,3,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",708,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",715,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",712,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",654,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",662,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",680,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",717,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",733,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",695,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",652,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",694,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"F","Hat",686,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-18 00:00:00,1,"M","Hat",661,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-19 00:00:00,1,"M","Nat",738,4,,,4,4,,0,"P","Passed above weir","New",
"Upper Grande Ronde River",2004,2004-6-19 00:00:00,1,"F","Hat",655,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-19 00:00:00,1,"M","Hat",544,3,,,,3,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-19 00:00:00,1,"F","Hat",620,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
"Upper Grande Ronde River",2004,2004-6-19 00:00:00,1,"F","Hat",759,4,,,,4,,0,"P","Passed above weir","New","1ROP/1CAU"
